Time(ms),MCB1,MCB2,DATA1,DATA2
1278.0,-16.690196078431374,-43.05882352941177,-17.2261437908497,-41.9869281045752
1287.0,-17.333333333333332,-42.09411764705882,-17.8692810457516,-41.2366013071896
1297.0,-17.976470588235294,-41.450980392156865,-18.5124183006536,-40.7006535947712
1307.0,-18.619607843137256,-41.129411764705885,-19.0483660130719,-40.1647058823529
1317.0,-18.941176470588236,-40.48627450980392,-19.5843137254902,-39.6287581699347
1327.0,-19.584313725490198,-39.52156862745098,-20.2274509803922,-38.9856209150327
1337.0,-20.54901960784314,-39.52156862745098,-20.8705882352941,-38.556862745098
1348.0,-20.870588235294118,-38.87843137254902,-21.2993464052288,-37.6993464052288
1357.0,-21.51372549019608,-37.91372549019608,-21.9424836601307,-37.2705882352941
1367.0,-22.15686274509804,-37.91372549019608,-22.3712418300653,-36.7346405228758
1377.0,-22.478431372549018,-36.949019607843134,-23.0143790849673,-36.0915032679739
1386.0,-23.121568627450984,-35.984313725490196,-23.5503267973856,-35.4483660130719
1395.0,-23.764705882352942,-35.984313725490196,-24.1934640522876,-35.0196078431373
1405.0,-24.4078431372549,-35.66274509803922,-24.8366013071896,-34.3764705882353
1414.0,-25.050980392156866,-34.37647058823529,-25.4797385620915,-33.840522875817
1424.0,-25.372549019607845,-34.05490196078431,-25.9084967320261,-33.0901960784314
1434.0,-26.015686274509804,-33.411764705882355,-26.5516339869281,-32.5542483660131
1443.0,-26.658823529411762,-32.76862745098039,-27.0875816993464,-31.9111111111111
1453.0,-27.301960784313728,-32.44705882352941,-27.6235294117647,-31.4823529411765
1463.0,-27.945098039215686,-31.80392156862745,-28.159477124183,-30.7320261437908
1473.0,-28.588235294117645,-30.839215686274507,-28.8026143790849,-30.1960784313725
1483.0,-28.909803921568624,-30.517647058823528,-29.6601307189543,-29.7673202614379
1492.0,-29.55294117647059,-29.87450980392157,-29.9816993464052,-29.1241830065359
