Time(ms),MCB1,MCB2,DATA1,DATA2
1392.0,-23.764705882352942,-35.01960784313726,-24.1934640522876,-35.0196078431373
1402.0,-24.4078431372549,-34.37647058823529,-24.8366013071896,-34.3764705882353
1412.0,-25.050980392156866,-34.05490196078431,-25.4797385620915,-33.840522875817
1421.0,-25.694117647058825,-33.411764705882355,-25.9084967320261,-33.0901960784314
1431.0,-26.337254901960783,-32.76862745098039,-26.5516339869281,-32.5542483660131
1441.0,-26.658823529411762,-32.12549019607843,-27.0875816993464,-31.9111111111111
1451.0,-27.301960784313728,-31.80392156862745,-27.6235294117647,-31.4823529411765
1461.0,-27.945098039215686,-31.160784313725493,-28.159477124183,-30.7320261437908
1470.0,-28.588235294117645,-30.517647058823528,-28.8026143790849,-30.1960784313725
1480.0,-29.23137254901961,-30.19607843137255,-29.6601307189543,-29.7673202614379
1490.0,-29.87450980392157,-29.23137254901961,-29.9816993464052,-29.1241830065359
1500.0,-30.19607843137255,-28.909803921568624,-30.6248366013072,-28.6954248366013
1510.0,-30.839215686274507,-28.266666666666666,-31.2679738562092,-27.837908496732
1520.0,-31.482352941176472,-27.623529411764707,-31.8039215686275,-27.4091503267974
1530.0,-32.12549019607843,-26.98039215686274,-32.2326797385621,-26.7660130718954
1541.0,-32.76862745098039,-26.658823529411762,-32.9830065359477,-26.1228758169935
1549.0,-33.090196078431376,-26.015686274509804,-33.4117647058824,-25.4797385620915
1560.0,-33.733333333333334,-25.372549019607845,-34.0549019607843,-25.1581699346405
1570.0,-34.69803921568627,-24.72941176470588,-34.6980392156863,-24.5150326797386
1579.0,-35.01960784313726,-24.08627450980392,-35.2339869281046,-23.8718954248366
1589.0,-35.66274509803922,-23.443137254901963,-35.7699346405229,-23.2287581699347
1599.0,-36.305882352941175,-22.799999999999997,-36.3058823529412,-22.5856209150327
1609.0,-36.949019607843134,-22.478431372549018,-37.0562091503268,-22.0496732026144
1619.0,-37.27058823529412,-22.15686274509804,-37.4849673202614,-21.6209150326798
1628.0,-37.91372549019608,-21.83529411764706,-38.1281045751634,-20.9777777777778
1638.0,-38.55686274509804,-21.192156862745097,-38.7712418300653,-20.5490196078431
1647.0,-38.87843137254902,-20.54901960784314,-39.521568627451,-19.9058823529412
1657.0,-39.84313725490196,-19.905882352941177,-40.0575163398693,-19.2627450980392
1667.0,-40.48627450980392,-19.262745098039215,-40.5934640522876,-18.7267973856209
1677.0,-40.8078431372549,-18.619607843137256,-41.0222222222222,-18.083660130719
1686.0,-41.450980392156865,-17.654901960784315,-41.6653594771242,-17.440522875817
1697.0,-42.09411764705882,-17.333333333333332,-42.2013071895425,-16.7973856209151
1707.0,-42.73725490196078,-16.36862745098039,-42.8444444444445,-16.2614379084967
1717.0,-43.38039215686275,-16.04705882352941,-43.3803921568627,-15.8326797385621
1727.0,-43.70196078431373,-15.40392156862745,-43.916339869281,-15.1895424836602
1737.0,-44.345098039215685,-14.760784313725491,-44.6666666666667,-14.5464052287582
1747.0,-44.98823529411764,-14.117647058823529,-45.2026143790849,-13.9032679738562
1755.0,-45.63137254901961,-13.79607843137255,-45.7385620915033,-13.5816993464053
1765.0,-46.27450980392157,-13.152941176470588,-46.2745098039216,-12.8313725490196
1775.0,-46.59607843137255,-12.50980392156863,-46.9176470588235,-12.2954248366013
1784.0,-47.23921568627451,-12.188235294117646,-47.5607843137255,-11.6522875816994
1794.0,-48.20392156862745,-11.545098039215688,-47.9895424836601,-11.0091503267974
1804.0,-48.20392156862745,-10.901960784313726,-48.5254901960784,-10.3660130718954
1814.0,-49.168627450980395,-10.258823529411764,-49.1686274509804,-9.9372549019608
1824.0,-49.490196078431374,-9.937254901960785,-49.8117647058824,-9.40130718954248
1834.0,-50.45490196078431,-8.972549019607843,-50.240522875817,-8.65098039215686
1843.0,-50.77647058823529,-8.650980392156864,-50.883660130719,-8.11503267973856
1854.0,-51.41960784313726,-8.007843137254902,-51.4196078431373,-7.57908496732026
1864.0,-52.062745098039215,-7.36470588235294,-52.0627450980392,-6.9359477124183
1874.0,-52.705882352941174,-7.043137254901961,-52.5986928104575,-6.29281045751634
1883.0,-53.02745098039216,-6.399999999999999,-53.1346405228758,-5.75686274509804
1893.0,-53.67058823529412,-5.75686274509804,-53.7777777777778,-5.22091503267974
1903.0,-54.31372549019608,-5.113725490196078,-54.5281045751634,-4.68496732026144
